Precio de compra,Precio de venta,Fecha de operacion
29656,29511,2022-06-05 02:56:45.066604,2022-06-05 04:11:56.683797,-0.49,0.31,0.3, 
29806,29891,2022-06-05 16:12:23.171332,2022-06-05 16:13:47.168975,0.28,0.31,0.3, 
29783,29886,2022-06-05 16:17:42.344911,2022-06-05 16:43:20.440917,0.35,0.40,0, 
31385,31472,2022-06-06 06:11:11.120928,2022-06-06 08:30:50.859668,0.28,0.31,0, 
31373,31223,2022-06-06 08:32:10.900856,2022-06-06 08:39:25.132715,-0.48,0.28,0, 
31327,31529,2022-06-06 11:15:32.615130,2022-06-06 16:21:06.919218,0.65,0.73,0.3, 
31235,31293,2022-06-06 19:04:59.958185,2022-06-06 19:07:07.350284,0.18,0.33,0, 
31235,31091,2022-06-06 19:14:03.797509,2022-06-06 19:21:00.736933,-0.46,0.34,0, 
29579,29415,2022-06-07 03:52:14.222099,2022-06-07 06:03:58.009729,-0.55,0.45,0.3, 
31178,30857,2022-06-07 17:43:42.667114,2022-06-07 17:47:17.891850,-1.03,0.68,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-06-07 22:47:17.891850,3 stop_loss,0.68,0.3, 
30232,30086,2022-06-08 07:25:19.335183,2022-06-08 07:26:06.354366,-0.48,0.35,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-06-08 12:26:06.354366,3 stop_loss,0.35,0.3, 
30075,30130,2022-06-08 20:58:51.955340,2022-06-08 21:14:40.850114,0.18,0.33,0.3, 
30326,30410,2022-06-09 02:33:15.636197,2022-06-09 02:46:39.280934,0.28,0.31,0, 
30358,30490,2022-06-09 03:14:46.776961,2022-06-09 03:49:39.023849,0.44,0.57,0, 
30479,30308,2022-06-09 04:55:28.470299,2022-06-09 06:42:24.916877,-0.56,0.45,0, 
30146,29935,2022-06-09 13:25:11.825022,2022-06-09 15:00:49.953513,-0.70,0.47,0.3, 
29859,29627,2022-06-10 07:30:05.888900,2022-06-10 07:30:12.023422,-0.78,0.50,0.3, 
3 stop_loss,3 stop_loss,3 stop_loss,2022-06-10 12:30:12.023422,3 stop_loss,0.50,0.3, 
Precio de compra,Precio de venta,Fecha de compra,Fecha de venta,Porcentaje de Ganancia/perdida,Volatilidad,Corrector Volatilidad por Stop Loss,Fuerza del mercado
20557,20836,2022-06-20 07:06:54.827965,2022-06-20 09:53:40.170412,1.36,1.94,0, 
20587,20256,2022-06-20 11:07:06.734406,2022-06-20 11:53:42.398882,-1.61,1.93,0, 
20471,20681,2022-06-20 21:07:36.734444,2022-06-20 23:07:37.900169,1.03,1.21,0.3, 
21042,21172,2022-06-21 05:23:46.054848,2022-06-21 05:29:25.894459,0.62,0.83,0, 
21168,21297,2022-06-21 06:09:17.582392,2022-06-21 06:12:41.485274,0.61,0.73,0, 
21157,20937,2022-06-21 06:23:40.151288,2022-06-21 06:52:33.437123,-1.04,0.72,0, 
21257,21042,2022-06-21 12:37:04.438318,2022-06-21 14:46:45.242418,-1.01,0.73,0.3, 
20376,20460,2022-06-21 20:55:20.706476,2022-06-21 21:33:24.642207,0.41,0.76,0.3, 
20240,20322,2022-06-21 22:49:24.384242,2022-06-21 23:05:30.470501,0.40,0.71,0, 
20244,20091,2022-06-22 01:17:53.206195,2022-06-22 01:19:23.891384,-0.75,0.59,0, 
20282,20472,2022-06-22 07:42:42.413247,2022-06-22 08:23:19.176675,0.94,1.35,0.3, 
20526,20198,2022-06-22 10:06:03.862122,2022-06-22 10:46:17.528238,-1.60,1.49,0, 
20575,20663,2022-06-23 06:42:50.168198,2022-06-23 07:05:18.021847,0.42,0.53,0.3, 
20547,20645,2022-06-23 07:10:23.699458,2022-06-23 07:11:24.785673,0.48,0.54,0, 
20674,20526,2022-06-23 07:37:38.987578,2022-06-23 07:53:31.384769,-0.72,0.57,0, 
20412,20188,2022-06-23 10:29:18.573308,2022-06-23 11:23:28.431266,-1.10,0.80,0.3, 
20973,21067,2022-06-23 23:34:45.980986,2022-06-24 00:27:11.621677,0.45,0.51,0.3, 
21005,20850,2022-06-24 00:57:59.130259,2022-06-24 00:59:06.757777,-0.74,0.47,0, 
20734,20797,2022-06-24 04:54:59.902779,2022-06-24 04:59:21.674443,0.31,0.51,0.3, 
21133,20883,2022-06-24 09:42:02.967528,2022-06-24 10:19:59.643223,-1.19,0.66,0, 
21385,21456,2022-06-25 04:47:25.657980,2022-06-25 05:15:20.853633,0.34,0.40,0.3, 
21396,21265,2022-06-25 05:23:30.390592,2022-06-25 07:11:15.556061,-0.61,0.41,0, 
20954,21040,2022-06-25 10:51:44.135216,2022-06-25 11:21:17.949718,0.41,0.66,0.3, 
21413,21544,2022-06-25 20:30:26.551545,2022-06-26 06:44:00.664139,0.61,0.70,0, 
21298,21357,2022-06-26 10:06:10.129698,2022-06-26 11:27:47.688286,0.28,0.55,0, 
21209,21274,2022-06-26 12:23:51.502427,2022-06-26 14:26:11.039855,0.31,0.47,0, 
21297,21146,2022-06-26 17:11:27.113835,2022-06-26 17:23:36.273138,-0.71,0.58,0, 
21336,21229,2022-06-27 06:26:03.026986,2022-06-27 07:20:37.151162,-0.50,0.34,0.3, 
